Individual	Sex	Mother	Date_Season_Start	Birth_Date	Death_Date	Season_Name	Maternal_Lineage	Current_Season	N_Saison	Censoring	Event	Age_Season_End	Age_Season_Start	Mean.SR	Cluster_YearBirth	Cluster_YearObs
I562	F	I834	12/08/2009	13/11/2006	31/10/2011	LD3	579BEB	LD	6	1	0	1183	1003	2.023758544	1	3
I562	F	I834	08/02/2010	13/11/2006	31/10/2011	SD4	579BEB	SD	7	1	0	1365	1183	2.020105737	1	3
I562	F	I834	09/08/2010	13/11/2006	31/10/2011	LD4	579BEB	LD	8	1	0	1547	1365	2.019517211	1	3
I562	F	I834	07/02/2011	13/11/2006	31/10/2011	SD5	579BEB	SD	9	1	0	1729	1547	2.017513968	1	3
I562	F	I834	08/08/2011	13/11/2006	31/10/2011	LD5	579BEB	LD	10	0	1	1813	1729	2.016011535	1	3
I563	M	I835	16/03/2010	08/12/2008	NA	SD2	579BEB	SD	3	1	0	652	463	2.050561798	1	3
I563	M	I835	21/09/2010	08/12/2008	NA	LD2	579BEB	LD	4	1	0	833	652	2.028028152	1	3
I563	M	I835	21/03/2011	08/12/2008	NA	SD3	579BEB	SD	5	1	0	1015	833	2.009676425	1	3
I563	M	I835	19/09/2011	08/12/2008	NA	LD3	579BEB	LD	6	1	0	1197	1015	2.01001214	1	3
I563	M	I835	19/03/2012	08/12/2008	NA	SD4	579BEB	SD	7	1	0	1379	1197	2.009108613	1	3
I563	M	I835	17/09/2012	08/12/2008	NA	LD4	579BEB	LD	8	5	0	1485	1379	2.008506262	1	3
I564	M	I835	16/03/2010	08/12/2008	27/06/2011	SD2	579BEB	SD	3	1	0	652	463	2.050561798	1	3
I564	M	I835	21/09/2010	08/12/2008	27/06/2011	LD2	579BEB	LD	4	1	0	833	652	2.028028152	1	3
I564	M	I835	21/03/2011	08/12/2008	27/06/2011	SD3	579BEB	SD	5	0	1	931	833	2.009676425	1	3
I565	F	I836	09/02/2009	08/11/2007	NA	SD2	505ADBE	SD	3	1	0	643	459	2.039106145	1	3
I565	F	I836	12/08/2009	08/11/2007	NA	LD2	505ADBE	LD	4	1	0	823	643	2.041962036	1	3
I565	F	I836	08/02/2010	08/11/2007	NA	SD3	505ADBE	SD	5	1	0	1005	823	2.029806193	1	3
I565	F	I836	09/08/2010	08/11/2007	NA	LD3	505ADBE	LD	6	1	0	1187	1005	2.026498291	1	3
I565	F	I836	07/02/2011	08/11/2007	NA	SD4	505ADBE	SD	7	1	0	1369	1187	2.022297534	1	3
I565	F	I836	08/08/2011	08/11/2007	NA	LD4	505ADBE	LD	8	1	0	1551	1369	2.019497029	1	3
I565	F	I836	06/02/2012	08/11/2007	NA	SD5	505ADBE	SD	9	1	0	1733	1551	2.017496669	1	3
I565	F	I836	06/08/2012	08/11/2007	NA	LD5	505ADBE	LD	10	5	0	1881	1733	2.015996398	1	3
I566	M	I837	20/08/2007	28/06/2006	06/06/2012	SD2	522ABJD	SD	3	1	0	600	418	2.097701149	1	3
I566	M	I837	18/02/2008	28/06/2006	06/06/2012	LD2	522ABJD	LD	4	1	0	784	600	2.091707718	1	3
I566	M	I837	20/08/2008	28/06/2006	06/06/2012	SD3	522ABJD	SD	5	1	0	964	784	2.059316985	1	3
I566	M	I837	16/02/2009	28/06/2006	06/06/2012	LD3	522ABJD	LD	6	1	0	1148	964	2.045861365	1	3
I566	M	I837	19/08/2009	28/06/2006	06/06/2012	SD4	522ABJD	SD	7	1	0	1328	1148	2.037787993	1	3
I566	M	I837	15/02/2010	28/06/2006	06/06/2012	LD4	522ABJD	LD	8	1	0	1510	1328	2.032405745	1	3
I566	M	I837	16/08/2010	28/06/2006	06/06/2012	SD5	522ABJD	SD	9	1	0	1694	1510	2.030144151	1	3
I566	M	I837	16/02/2011	28/06/2006	06/06/2012	LD5	522ABJD	LD	10	1	0	1874	1694	2.025693072	1	3
I566	M	I837	15/08/2011	28/06/2006	06/06/2012	SD6	522ABJD	SD	11	1	0	2057	1874	2.023448787	1	3
I566	M	I837	14/02/2012	28/06/2006	06/06/2012	LD6	522ABJD	LD	12	0	1	2170	2057	2.022205836	1	3
I567	M	I838	18/01/2007	10/10/2005	30/06/2011	SD2	522ABJD	SD	3	1	0	638	465	1.994535519	1	3
I567	M	I838	10/07/2007	10/10/2005	30/06/2011	LD2	522ABJD	LD	4	1	0	815	638	2.019676723	1	3
I567	M	I838	03/01/2008	10/10/2005	30/06/2011	SD3	522ABJD	SD	5	1	0	994	815	2.041689244	1	3
I567	M	I838	30/06/2008	10/10/2005	30/06/2011	LD3	522ABJD	LD	6	1	0	1177	994	2.043907382	1	3
I567	M	I838	30/12/2008	10/10/2005	30/06/2011	SD4	522ABJD	SD	7	1	0	1358	1177	2.038440823	1	3
I567	M	I838	29/06/2009	10/10/2005	30/06/2011	LD4	522ABJD	LD	8	1	0	1541	1358	2.03294977	1	3
I567	M	I838	29/12/2009	10/10/2005	30/06/2011	SD5	522ABJD	SD	9	1	0	1729	1541	2.029027589	1	3
I567	M	I838	05/07/2010	10/10/2005	30/06/2011	LD5	522ABJD	LD	10	1	0	1911	1729	2.021356014	1	3
I567	M	I838	03/01/2011	10/10/2005	30/06/2011	SD6	522ABJD	SD	11	2	0	2089	1911	2.015980121	1	3
I568	F	I838	18/01/2007	10/10/2005	26/06/2009	SD2	522ABJD	SD	3	1	0	638	465	1.994535519	1	3
I568	F	I838	10/07/2007	10/10/2005	26/06/2009	LD2	522ABJD	LD	4	1	0	815	638	2.019676723	1	3
I568	F	I838	03/01/2008	10/10/2005	26/06/2009	SD3	522ABJD	SD	5	1	0	994	815	2.041689244	1	3
I568	F	I838	30/06/2008	10/10/2005	26/06/2009	LD3	522ABJD	LD	6	1	0	1177	994	2.043907382	1	3
I568	F	I838	30/12/2008	10/10/2005	26/06/2009	SD4	522ABJD	SD	7	0	1	1355	1177	2.038440823	1	3
I569	M	I839	07/02/2008	07/11/2006	NA	SD2	522ABJD	SD	3	1	0	652	457	2.073863636	1	3
I569	M	I839	20/08/2008	07/11/2006	NA	LD2	522ABJD	LD	4	1	0	825	652	2.034199578	1	3
I569	M	I839	09/02/2009	07/11/2006	NA	SD3	522ABJD	SD	5	1	0	1009	825	2.017364936	1	3
I569	M	I839	12/08/2009	07/11/2006	NA	LD3	522ABJD	LD	6	1	0	1189	1009	2.024228184	1	3
I569	M	I839	08/02/2010	07/11/2006	NA	SD4	522ABJD	SD	7	1	0	1371	1189	2.020481448	1	3
I569	M	I839	09/08/2010	07/11/2006	NA	LD4	522ABJD	LD	8	1	0	1553	1371	2.019830304	1	3
I569	M	I839	07/02/2011	07/11/2006	NA	SD5	522ABJD	SD	9	1	0	1735	1553	2.017782333	1	3
I569	M	I839	08/08/2011	07/11/2006	NA	LD5	522ABJD	LD	10	1	0	1917	1735	2.016246355	1	3
I569	M	I839	06/02/2012	07/11/2006	NA	SD6	522ABJD	SD	11	1	0	2099	1917	2.015051705	1	3
I569	M	I839	06/08/2012	07/11/2006	NA	LD6	522ABJD	LD	12	5	0	2247	2099	2.014095985	1	3
I570	M	I822	21/09/1999	08/06/1998	02/12/2005	SD2	520HLBDD	SD	3	1	0	652	470	2.033426184	1	1
I570	M	I822	21/03/2000	08/06/1998	02/12/2005	LD2	520HLBDD	LD	4	1	0	829	652	1.990046425	1	3
I570	M	I822	14/09/2000	08/06/1998	02/12/2005	SD3	520HLBDD	SD	5	1	0	1011	829	2.004506345	1	3
I570	M	I822	15/03/2001	08/06/1998	02/12/2005	LD3	520HLBDD	LD	6	1	0	1203	1011	2.011736305	1	3
I570	M	I822	23/09/2001	08/06/1998	02/12/2005	SD4	520HLBDD	SD	7	1	0	1382	1203	1.999763375	1	3
I570	M	I822	21/03/2002	08/06/1998	02/12/2005	LD4	520HLBDD	LD	8	1	0	1571	1382	1.994411977	1	3
I570	M	I822	26/09/2002	08/06/1998	02/12/2005	SD5	520HLBDD	SD	9	1	0	1746	1571	1.992881074	1	3
I570	M	I822	20/03/2003	08/06/1998	02/12/2005	LD5	520HLBDD	LD	10	1	0	1935	1746	1.994457753	1	2
I570	M	I822	25/09/2003	08/06/1998	02/12/2005	SD6	520HLBDD	SD	11	1	0	2114	1935	1.995684058	1	2
I570	M	I822	22/03/2004	08/06/1998	02/12/2005	LD6	520HLBDD	LD	12	1	0	2286	2114	1.994485218	1	3
I570	M	I822	10/09/2004	08/06/1998	02/12/2005	SD7	520HLBDD	SD	13	1	0	2478	2286	2.002238569	1	3
I570	M	I822	21/03/2005	08/06/1998	02/12/2005	LD7	520HLBDD	LD	14	1	0	2661	2478	2.002509897	1	2
I570	M	I822	20/09/2005	08/06/1998	02/12/2005	SD8	520HLBDD	SD	15	2	0	2734	2661	1.998214264	1	2
I571	F	I840	23/09/2004	25/07/2003	03/09/2009	SD2	579BEB	SD	3	1	0	605	426	2.033426184	3	3
I571	F	I840	21/03/2005	25/07/2003	03/09/2009	LD2	579BEB	LD	4	1	0	788	605	2.019460345	3	2
I571	F	I840	20/09/2005	25/07/2003	03/09/2009	SD3	579BEB	SD	5	1	0	973	788	2.018498425	3	2
I571	F	I840	24/03/2006	25/07/2003	03/09/2009	LD3	579BEB	LD	6	1	0	1159	973	2.009797732	3	2
I571	F	I840	26/09/2006	25/07/2003	03/09/2009	SD4	579BEB	SD	7	1	0	1335	1159	2.001369183	3	2
I571	F	I840	21/03/2007	25/07/2003	03/09/2009	LD4	579BEB	LD	8	1	0	1516	1335	2.003903417	3	3
I571	F	I840	18/09/2007	25/07/2003	03/09/2009	SD5	579BEB	SD	9	1	0	1701	1516	2.009748347	3	3
I571	F	I840	21/03/2008	25/07/2003	03/09/2009	LD5	579BEB	LD	10	1	0	1882	1701	2.007846743	3	3
I571	F	I840	18/09/2008	25/07/2003	03/09/2009	SD6	579BEB	SD	11	1	0	2068	1882	2.006367718	3	3
I571	F	I840	23/03/2009	25/07/2003	03/09/2009	LD6	579BEB	LD	12	0	1	2232	2068	2.004641028	3	3
I572	F	I840	20/02/2007	02/12/2005	NA	SD2	579BEB	SD	3	1	0	626	445	2	1	3
I572	F	I840	20/08/2007	02/12/2005	NA	LD2	579BEB	LD	4	1	0	807	626	2.008287293	1	3
I572	F	I840	17/02/2008	02/12/2005	NA	SD3	579BEB	SD	5	1	0	992	807	2.011049724	1	3
I572	F	I840	20/08/2008	02/12/2005	NA	LD3	579BEB	LD	6	1	0	1165	992	2.006921173	1	3
I572	F	I840	09/02/2009	02/12/2005	NA	SD4	579BEB	SD	7	1	0	1349	1165	2.013358167	1	3
I572	F	I840	12/08/2009	02/12/2005	NA	LD4	579BEB	LD	8	1	0	1529	1349	2.01860146	1	3
I572	F	I840	08/02/2010	02/12/2005	NA	SD5	579BEB	SD	9	1	0	1710	1529	2.016729038	1	3
I572	F	I840	08/08/2010	02/12/2005	NA	LD5	579BEB	LD	10	1	0	1893	1710	2.017407992	1	3
I572	F	I840	07/02/2011	02/12/2005	NA	SD6	579BEB	SD	11	1	0	2075	1893	2.016084271	1	3
I572	F	I840	08/08/2011	02/12/2005	NA	LD6	579BEB	LD	12	1	0	2257	2075	2.014475844	1	3
I572	F	I840	06/02/2012	02/12/2005	NA	SD7	579BEB	SD	13	1	0	2439	2257	2.013659359	1	3
I572	F	I840	06/08/2012	02/12/2005	NA	LD7	579BEB	LD	14	5	0	2587	2439	2.012978954	1	3
I573	M	I841	29/11/2007	27/09/2006	NA	SD2	522ABM	SD	3	1	0	614	428	2.033426184	1	3
I573	M	I841	02/06/2008	27/09/2006	NA	LD2	522ABM	LD	4	1	0	798	614	2.011263501	1	3
I573	M	I841	03/12/2008	27/09/2006	NA	SD3	522ABM	SD	5	1	0	978	798	1.998499991	1	3
I573	M	I841	01/06/2009	27/09/2006	NA	LD3	522ABM	LD	6	1	0	1162	978	2.00024862	1	3
I573	M	I841	02/12/2009	27/09/2006	NA	SD4	522ABM	SD	7	1	0	1342	1162	2.001297797	1	3
I573	M	I841	31/05/2010	27/09/2006	NA	LD4	522ABM	LD	8	1	0	1526	1342	2.001997248	1	3
I573	M	I841	01/12/2010	27/09/2006	NA	SD5	522ABM	SD	9	1	0	1707	1526	2.002496857	1	3
I573	M	I841	31/05/2011	27/09/2006	NA	LD5	522ABM	LD	10	1	0	1888	1707	2.00218475	1	3
I573	M	I841	28/11/2011	27/09/2006	NA	SD6	522ABM	SD	11	1	0	2071	1888	2.00378362	1	3
I573	M	I841	29/05/2012	27/09/2006	NA	LD6	522ABM	LD	12	1	0	2252	2071	2.003954709	1	3
I573	M	I841	26/11/2012	27/09/2006	NA	SD7	522ABM	SD	13	0	0	2382	2252	2.00409469	1	3
I574	F	I842	03/12/2008	20/08/2007	07/08/2012	SD2	522ABM	SD	3	1	0	651	471	1.972972973	1	3
I574	F	I842	01/06/2009	20/08/2007	07/08/2012	LD2	522ABM	LD	4	1	0	835	651	1.989233739	1	3
I574	F	I842	02/12/2009	20/08/2007	07/08/2012	SD3	522ABM	SD	5	1	0	1015	835	1.994653995	1	3
I574	F	I842	31/05/2010	20/08/2007	07/08/2012	LD3	522ABM	LD	6	1	0	1199	1015	1.997364122	1	3
I574	F	I842	01/12/2010	20/08/2007	07/08/2012	SD4	522ABM	SD	7	1	0	1380	1199	1.998990199	1	3
I574	F	I842	31/05/2011	20/08/2007	07/08/2012	LD4	522ABM	LD	8	1	0	1561	1380	1.999158499	1	3
I574	F	I842	28/11/2011	20/08/2007	07/08/2012	SD5	522ABM	SD	9	1	0	1744	1561	2.001646512	1	3
I574	F	I842	29/05/2012	20/08/2007	07/08/2012	LD5	522ABM	LD	10	0	1	1814	1744	2.002127511	1	3
I575	F	I843	20/08/2007	23/06/2006	NA	SD2	522ABJD	SD	3	1	0	605	423	2.097701149	1	3
I575	F	I843	18/02/2008	23/06/2006	NA	LD2	522ABJD	LD	4	1	0	789	605	2.091707718	1	3
I575	F	I843	20/08/2008	23/06/2006	NA	SD3	522ABJD	SD	5	1	0	969	789	2.059316985	1	3
I575	F	I843	16/02/2009	23/06/2006	NA	LD3	522ABJD	LD	6	1	0	1153	969	2.045861365	1	3
I575	F	I843	19/08/2009	23/06/2006	NA	SD4	522ABJD	SD	7	1	0	1333	1153	2.037787993	1	3
I575	F	I843	15/02/2010	23/06/2006	NA	LD4	522ABJD	LD	8	1	0	1515	1333	2.032405745	1	3
I575	F	I843	16/08/2010	23/06/2006	NA	SD5	522ABJD	SD	9	1	0	1699	1515	2.030144151	1	3
I575	F	I843	16/02/2011	23/06/2006	NA	LD5	522ABJD	LD	10	1	0	1879	1699	2.025693072	1	3
I575	F	I843	15/08/2011	23/06/2006	NA	SD6	522ABJD	SD	11	1	0	2062	1879	2.023448787	1	3
I575	F	I843	14/02/2012	23/06/2006	NA	LD6	522ABJD	LD	12	1	0	2245	2062	2.022205836	1	3
I575	F	I843	15/08/2012	23/06/2006	NA	SD7	522ABJD	SD	13	5	0	2384	2245	2.019690353	1	3
I576	F	I843	20/08/2007	23/06/2006	21/05/2012	SD2	522ABJD	SD	3	1	0	605	423	2.097701149	1	3
I576	F	I843	18/02/2008	23/06/2006	21/05/2012	LD2	522ABJD	LD	4	1	0	789	605	2.091707718	1	3
I576	F	I843	20/08/2008	23/06/2006	21/05/2012	SD3	522ABJD	SD	5	1	0	969	789	2.059316985	1	3
I576	F	I843	16/02/2009	23/06/2006	21/05/2012	LD3	522ABJD	LD	6	1	0	1153	969	2.045861365	1	3
I576	F	I843	19/08/2009	23/06/2006	21/05/2012	SD4	522ABJD	SD	7	1	0	1333	1153	2.037787993	1	3
I576	F	I843	15/02/2010	23/06/2006	21/05/2012	LD4	522ABJD	LD	8	1	0	1515	1333	2.032405745	1	3
I576	F	I843	16/08/2010	23/06/2006	21/05/2012	SD5	522ABJD	SD	9	1	0	1697	1515	2.030144151	1	3
I576	F	I843	14/02/2011	23/06/2006	21/05/2012	LD5	522ABJD	LD	10	1	0	1879	1697	2.027062945	1	3
I576	F	I843	15/08/2011	23/06/2006	21/05/2012	SD6	522ABJD	SD	11	1	0	2062	1879	2.024666452	1	3
I576	F	I843	14/02/2012	23/06/2006	21/05/2012	LD6	522ABJD	LD	12	0	1	2159	2062	2.022199807	1	3
I577	M	I726	28/12/2004	26/08/2000	31/10/2005	SD10	522ABJD	SD	19	1	0	1677	1585	4.587936717	3	3
I577	M	I726	30/03/2005	26/08/2000	31/10/2005	LD10	522ABJD	LD	20	1	0	1766	1677	4.557115186	3	2
I577	M	I726	27/06/2005	26/08/2000	31/10/2005	SD11	522ABJD	SD	21	1	0	1858	1766	4.529538028	3	2
I577	M	I726	27/09/2005	26/08/2000	31/10/2005	LD11	522ABJD	LD	22	0	1	1892	1858	4.504718585	3	2
I578	M	I648	26/12/2005	22/08/2001	04/12/2007	SD10	579BEB	SD	19	1	0	1678	1587	4.385082213	3	2
I578	M	I648	27/03/2006	22/08/2001	04/12/2007	LD10	579BEB	LD	20	1	0	1773	1678	4.365530378	3	2
I578	M	I648	30/06/2006	22/08/2001	04/12/2007	SD11	579BEB	SD	21	1	0	1861	1773	4.34233042	3	2
I578	M	I648	26/09/2006	22/08/2001	04/12/2007	LD11	579BEB	LD	22	1	0	1952	1861	4.324667451	3	2
I578	M	I648	26/12/2006	22/08/2001	04/12/2007	SD12	579BEB	SD	23	1	0	2045	1952	4.312931491	3	2
I578	M	I648	29/03/2007	22/08/2001	04/12/2007	LD12	579BEB	LD	24	1	0	2133	2045	4.297225119	3	3
I578	M	I648	25/06/2007	22/08/2001	04/12/2007	SD13	579BEB	SD	25	1	0	2225	2133	4.285743556	3	3
I578	M	I648	25/09/2007	22/08/2001	04/12/2007	LD13	579BEB	LD	26	0	1	2295	2225	4.276152389	3	3
I579	M	I844	26/12/2005	27/08/2001	22/05/2007	SD10	579BEB	SD	19	1	0	1673	1582	4.385082213	3	2
I579	M	I844	27/03/2006	27/08/2001	22/05/2007	LD10	579BEB	LD	20	1	0	1768	1673	4.365530378	3	2
I579	M	I844	30/06/2006	27/08/2001	22/05/2007	SD11	579BEB	SD	21	1	0	1856	1768	4.34233042	3	2
I579	M	I844	26/09/2006	27/08/2001	22/05/2007	LD11	579BEB	LD	22	1	0	1947	1856	4.324667451	3	2
I579	M	I844	26/12/2006	27/08/2001	22/05/2007	SD12	579BEB	SD	23	1	0	2040	1947	4.312931491	3	2
I579	M	I844	29/03/2007	27/08/2001	22/05/2007	LD12	579BEB	LD	24	0	1	2094	2040	4.297225119	3	3
I580	M	I845	26/09/2006	10/06/2002	19/02/2007	LD9	505ADBE	LD	18	1	0	1660	1569	4.098202154	1	2
I580	M	I845	26/12/2006	10/06/2002	19/02/2007	SD10	505ADBE	SD	19	0	1	1715	1660	4.09702628	1	2
I581	M	I846	21/07/2000	05/04/1996	11/09/2000	LD11	522ABM	LD	22	0	1	1620	1568	5.147302794	3	3
I582	M	I847	12/09/2001	08/06/1997	04/02/2003	LD11	522ABM	LD	22	1	0	1627	1557	5.160841617	1	3
I582	M	I847	21/11/2001	08/06/1997	04/02/2003	SD12	522ABM	SD	23	1	0	1695	1627	5.159889401	1	3
I582	M	I847	28/01/2002	08/06/1997	04/02/2003	LD12	522ABM	LD	24	1	0	1770	1695	5.165796931	1	3
I582	M	I847	13/04/2002	08/06/1997	04/02/2003	SD13	522ABM	SD	25	1	0	1837	1770	5.163149026	1	3
I582	M	I847	19/06/2002	08/06/1997	04/02/2003	LD13	522ABM	LD	26	1	0	1906	1837	5.162219694	1	3
I582	M	I847	27/08/2002	08/06/1997	04/02/2003	SD14	522ABM	SD	27	1	0	1979	1906	5.170436789	1	3
I582	M	I847	08/11/2002	08/06/1997	04/02/2003	LD14	522ABM	LD	28	1	0	2049	1979	5.169298646	1	3
I582	M	I847	17/01/2003	08/06/1997	04/02/2003	SD15	522ABM	SD	29	2	0	2067	2049	5.16691333	1	2
I583	M	I847	13/04/2002	28/02/1998	08/07/2002	SD11	522ABM	SD	21	1	0	1572	1505	5.143812788	1	3
I583	M	I847	19/06/2002	28/02/1998	08/07/2002	LD11	522ABM	LD	22	0	1	1591	1572	5.145487396	1	3
I584	M	I848	19/06/2002	19/03/1998	31/01/2003	LD11	522ABM	LD	22	1	0	1622	1553	5.145593832	1	3
I584	M	I848	27/08/2002	19/03/1998	31/01/2003	SD12	522ABM	SD	23	1	0	1695	1622	5.156167795	1	3
I584	M	I848	08/11/2002	19/03/1998	31/01/2003	LD12	522ABM	LD	24	1	0	1765	1695	5.155471308	1	3
I584	M	I848	17/01/2003	19/03/1998	31/01/2003	SD13	522ABM	SD	25	2	0	1779	1765	5.153272342	1	2
I585	M	I850	12/09/2001	05/06/1997	31/03/2003	LD11	522ABJD	LD	22	1	0	1630	1560	5.157517217	1	3
I585	M	I850	21/11/2001	05/06/1997	31/03/2003	SD12	522ABJD	SD	23	1	0	1698	1630	5.156723306	1	3
I585	M	I850	28/01/2002	05/06/1997	31/03/2003	LD12	522ABJD	LD	24	1	0	1773	1698	5.16277475	1	3
I585	M	I850	13/04/2002	05/06/1997	31/03/2003	SD13	522ABJD	SD	25	1	0	1840	1773	5.160258243	1	3
I585	M	I850	19/06/2002	05/06/1997	31/03/2003	LD13	522ABJD	LD	26	1	0	1910	1840	5.159449361	1	3
I585	M	I850	28/08/2002	05/06/1997	31/03/2003	SD14	522ABJD	SD	27	1	0	1982	1910	5.166210073	1	3
I585	M	I850	08/11/2002	05/06/1997	31/03/2003	LD14	522ABJD	LD	28	1	0	2052	1982	5.165234496	1	3
I585	M	I850	17/01/2003	05/06/1997	31/03/2003	SD15	522ABJD	SD	29	2	0	2125	2052	5.164331184	1	2
I586	M	I852	13/04/2002	11/02/1998	08/09/2004	SD11	522ABJD	SD	21	1	0	1589	1522	5.120374039	1	3
I586	M	I852	19/06/2002	11/02/1998	08/09/2004	LD11	522ABJD	LD	22	1	0	1659	1589	5.12139759	1	3
I586	M	I852	28/08/2002	11/02/1998	08/09/2004	SD12	522ABJD	SD	23	1	0	1731	1659	5.131258046	1	3
I586	M	I852	08/11/2002	11/02/1998	08/09/2004	LD12	522ABJD	LD	24	1	0	1801	1731	5.131693819	1	3
I586	M	I852	17/01/2003	11/02/1998	08/09/2004	SD13	522ABJD	SD	25	1	0	1890	1801	5.1320917	1	2
I586	M	I852	16/04/2003	11/02/1998	08/09/2004	LD13	522ABJD	LD	26	1	0	1974	1890	5.109554336	1	2
I586	M	I852	09/07/2003	11/02/1998	08/09/2004	SD14	522ABJD	SD	27	1	0	2055	1974	5.07395829	1	2
I586	M	I852	28/09/2003	11/02/1998	08/09/2004	LD14	522ABJD	LD	28	1	0	2147	2055	5.048969218	1	2
I586	M	I852	29/12/2003	11/02/1998	08/09/2004	SD15	522ABJD	SD	29	1	0	2238	2147	5.018253809	1	2
I586	M	I852	29/03/2004	11/02/1998	08/09/2004	LD15	522ABJD	LD	30	1	0	2330	2238	4.981497282	1	3
I586	M	I852	29/06/2004	11/02/1998	08/09/2004	SD16	522ABJD	SD	31	0	1	2401	2330	4.947275687	1	3
I587	M	I891	25/04/2001	17/02/1997	04/12/2001	LD11	518LOC	LD	22	1	0	1596	1528	5.149007992	1	3
I587	M	I891	02/07/2001	17/02/1997	04/12/2001	SD12	518LOC	SD	23	1	0	1668	1596	5.157553666	1	3
I587	M	I891	12/09/2001	17/02/1997	04/12/2001	LD12	518LOC	LD	24	0	1	1751	1668	5.160132396	1	3
I588	M	I891	28/12/2004	08/11/2000	26/06/2005	SD10	518LOC	SD	19	1	0	1603	1511	4.656696126	3	3
I588	M	I891	30/03/2005	08/11/2000	26/06/2005	LD10	518LOC	LD	20	0	1	1691	1603	4.622054629	3	2
I589	F	I889	06/03/2001	07/04/2000	NA	SD2	505ADBE	SD	3	1	0	466	333	2.734082397	3	3
I589	F	I889	17/07/2001	07/04/2000	NA	LD2	505ADBE	LD	4	3	0	570	466	2.708952963	3	3
I590	F	I892	05/04/2004	06/05/2003	02/06/2006	SD2	505ADBE	SD	3	1	0	470	335	2.588652482	3	3
I590	F	I892	18/08/2004	06/05/2003	02/06/2006	LD2	505ADBE	LD	4	1	0	629	470	2.570550017	3	3
I590	F	I892	24/01/2005	06/05/2003	02/06/2006	SD3	505ADBE	SD	5	1	0	769	629	2.541364411	3	2
I590	F	I892	13/06/2005	06/05/2003	02/06/2006	LD3	505ADBE	LD	6	1	0	924	769	2.516391201	3	2
I590	F	I892	15/11/2005	06/05/2003	02/06/2006	SD4	505ADBE	SD	7	1	0	1063	924	2.508028215	3	2
I590	F	I892	03/04/2006	06/05/2003	02/06/2006	LD4	505ADBE	LD	8	0	1	1123	1063	2.503855712	3	2
I591	F	I893	15/11/2005	26/11/2004	NA	SD2	505ADBE	SD	3	1	0	493	354	2.466216216	3	2
I591	F	I893	03/04/2006	26/11/2004	NA	LD2	505ADBE	LD	4	3	0	550	493	2.474604707	3	2
I592	M	I890	12/03/2001	15/04/2000	27/03/2003	SD2	505ADBE	SD	3	1	0	459	331	2.673992674	3	3
I592	M	I890	18/07/2001	15/04/2000	27/03/2003	LD2	505ADBE	LD	4	1	0	604	459	2.673992674	3	3
I592	M	I890	10/12/2001	15/04/2000	27/03/2003	SD3	505ADBE	SD	5	1	0	765	604	2.673992674	3	3
I592	M	I890	20/05/2002	15/04/2000	27/03/2003	LD3	505ADBE	LD	6	1	0	894	765	2.601899734	3	3
I592	M	I890	26/09/2002	15/04/2000	27/03/2003	SD4	505ADBE	SD	7	1	0	1020	894	2.584968063	3	3
I592	M	I890	30/01/2003	15/04/2000	27/03/2003	LD4	505ADBE	LD	8	0	1	1076	1020	2.631264236	3	2
I593	F	I890	10/12/2001	27/01/2001	26/04/2006	SD2	505ADBE	SD	3	1	0	452	317	2.616487455	3	3
I593	F	I890	24/04/2002	27/01/2001	26/04/2006	LD2	505ADBE	LD	4	1	0	608	452	2.607176112	3	3
I593	F	I890	27/09/2002	27/01/2001	26/04/2006	SD3	505ADBE	SD	5	1	0	733	608	2.57431443	3	3
I593	F	I890	30/01/2003	27/01/2001	26/04/2006	LD3	505ADBE	LD	6	1	0	884	733	2.580202014	3	2
I593	F	I890	30/06/2003	27/01/2001	26/04/2006	SD4	505ADBE	SD	7	1	0	1013	884	2.593147119	3	2
I593	F	I890	06/11/2003	27/01/2001	26/04/2006	LD4	505ADBE	LD	8	1	0	1164	1013	2.595479742	3	2
I593	F	I890	05/04/2004	27/01/2001	26/04/2006	SD5	505ADBE	SD	9	1	0	1299	1164	2.597145901	3	3
I593	F	I890	18/08/2004	27/01/2001	26/04/2006	LD5	505ADBE	LD	10	1	0	1457	1299	2.591558608	3	3
I593	F	I890	23/01/2005	27/01/2001	26/04/2006	SD6	505ADBE	SD	11	1	0	1598	1457	2.580437382	3	2
I593	F	I890	13/06/2005	27/01/2001	26/04/2006	LD6	505ADBE	LD	12	1	0	1753	1598	2.566540801	3	2
I593	F	I890	15/11/2005	27/01/2001	26/04/2006	SD7	505ADBE	SD	13	1	0	1892	1753	2.557420384	3	2
I593	F	I890	03/04/2006	27/01/2001	26/04/2006	LD7	505ADBE	LD	14	0	1	1915	1892	2.551218119	3	2
I594	F	I593	27/09/2002	11/10/2001	17/10/2005	SD2	505ADBE	SD	3	1	0	476	351	2.508591065	3	3
I594	F	I593	30/01/2003	11/10/2001	17/10/2005	LD2	505ADBE	LD	4	1	0	627	476	2.557866961	3	2
I594	F	I593	30/06/2003	11/10/2001	17/10/2005	SD3	505ADBE	SD	5	1	0	777	627	2.586887153	3	2
I594	F	I593	27/11/2003	11/10/2001	17/10/2005	LD3	505ADBE	LD	6	1	0	907	777	2.546477657	3	2
I594	F	I593	05/04/2004	11/10/2001	17/10/2005	SD4	505ADBE	SD	7	1	0	1042	907	2.558610697	3	3
I594	F	I593	18/08/2004	11/10/2001	17/10/2005	LD4	505ADBE	LD	8	1	0	1200	1042	2.591295078	3	3
